IsUrban,NTLBin,NTLArea,X+AF8-deg,Y+AF8-deg,GridCellArea,ID,Pop,Elevation,LandCover,NightLights,Slope,GHI,TravelHours,WindVel,SubstationDist,RoadDist,CurrentMVLineDist,PlannedMVLinedist,Hydropower,HydropowerFID,HydropowerDist,X,Y,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,ResidentialDemandTierCustom,NTLBin.1,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,Country,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,PopEndYear,Pop2023,Pop2030,Pop2018,ElecPop,ElecStart,GridDistCalibElec,Elec+AF8-Initial+AF8-Status+AF8-Grid2018,Elec+AF8-Init+AF8-Status+AF8-Offgrid2018,Actual+AF8-Elec+AF8-Status+AF8-2018,FinalElecCode2018,GridReachYear,NumPeoplePerHH,TotalEnergyPerCell,InvestmentCostLV2030,InvestmentCostMV2030,InvestmentCostHV2030,InvestmentCostTransformer2030,InvestmentCostConnection2030,InfrastructureCapitaCost2030,ResultsNoTimestep,NewConnections2023,EnergyPerSettlement2023,MG+AF8-Hydro2023,MG+AF8-PV2023,MG+AF8-Wind2023,MG+AF8-Diesel2023,SA+AF8-Diesel2023,SA+AF8-PV2023,Minimum+AF8-Tech+AF8-Off+AF8-grid2023,Minimum+AF8-LCOE+AF8-Off+AF8-grid2023,Off+AF8-Grid+AF8-Code2023,Elec+AF8-Initial+AF8-Status+AF8-Grid2023,Elec+AF8-Init+AF8-Status+AF8-Offgrid2023,Actual+AF8-Elec+AF8-Status+AF8-2023,Grid+AF8-extension2023,MinGridDist2023,ElectrificationOrder2023,MinimumOverall2023,MinimumOverallLCOE2023,MinimumOverallCode2023,InvestmentCost2023,InvestmentCapita2023,ElecStatusIn2023,GridElecIn2023,OffGridElecIn2023,FinalElecCode2023,NewCapacity2023,InvestmentCostLV2023,InvestmentCostMV2023,InvestmentCostHV2023,InvestmentCostTransformer2023,InvestmentCostConnection2023,InfrastructureCapitaCost2023,NewConnections2030,EnergyPerSettlement2030,MG+AF8-Hydro2030,MG+AF8-PV2030,MG+AF8-Wind2030,MG+AF8-Diesel2030,SA+AF8-Diesel2030,SA+AF8-PV2030,Minimum+AF8-Tech+AF8-Off+AF8-grid2030,Minimum+AF8-LCOE+AF8-Off+AF8-grid2030,Off+AF8-Grid+AF8-Code2030,Elec+AF8-Initial+AF8-Status+AF8-Grid2030,Elec+AF8-Init+AF8-Status+AF8-Offgrid2030,Actual+AF8-Elec+AF8-Status+AF8-2030,Grid+AF8-extension2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,GridElecIn2030,OffGridElecIn2030,FinalElecCode2030,NewCapacity2030
0,0,0.12001,33.15919,+AC0-9.58477,0.026,169958,39.40020085,1385,8,0.12001,1.81766,2140,2.2,5.24719,91.36088,2.92931,3.83115,3.83115,337,3052,55.1551,3294600.115,+AC0-1182988.133,18.09376244,18.09376243,9.09385,89.33333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,2,3,5,3.3,1.06063919,0.091178047,44.17234446,63.62482111,51.42593169,63.62482111,44.17234446,0,0,9.09385,0,0,0,99,2018,5.5,2786.767165,0,0,0,0,0,0,3,51.42593169,2252.455808,99,0.524329851,99,0.931919706,0.805118871,0.359371766,SA+AF8-PV2023,0.359371766,3,0,0,0,99,0,0,SA+AF8-PV2023,0.359371766,3,6432.246596,125.0778816,0,0,0,99,0,0,0,0,0,0,0,63.62482111,2786.767165,99,0.480063261,99,0.887236989,0.80125244,0.368333151,SA+AF8-PV2030,0.368333151,3,0,0,1,99,0,0,SA+AF8-PV2030,0.368333151,3,5416.120449,1,0,1,3,1.446919608
0,0,0.60004,33.15919,+AC0-13.71431,0.126,169959,281.9155991,1099,9,0.60004,0.48829,2055,1.46667,4.98104,63.06196,0.55035,2.39679,2.39679,221,2216,14.26548,3264489.672,+AC0-1689490.089,10.09094877,10.09094877,2.40359,131.7222222,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.076412694,316.0611541,455.2471605,367.9618892,455.2471605,316.0611541,0,0,2.40359,0,0,0,99,2018,5.5,19939.82563,1103.733055,1839.555091,0,0,1936.146018,307.4618146,5,367.9618892,16116.73075,99,0.335309897,99,0.720365898,0.768247916,0.374236292,MG+AF8-PV2023,0.335309897,5,0,0,1,99,0,0,MG+AF8-PV2023,0.335309897,5,44268.24468,120.3066023,1,0,1,5,9.172738434,0,0,0,0,0,0,87.2852713,3823.094883,99,0.328701271,99,0.714077974,0.764381485,0.383568343,MG+AF8-PV2030,0.328701271,5,0,1,1,0.23193999,1.254740055,1,Grid+AF8-extension2030,0.23193999,1,4604.467834,1,1,0,1,0.641803465
0,0,0.16001,33.15926,+AC0-13.73593,0.034,169960,201.954646,1076,9,0.16001,0.42881,2053,1.58333,4.68952,61.90342,0.43227,3.84646,3.84646,221,2216,13.75001,3264310.703,+AC0-1692132.761,7.701418,7.701418,3.88762,93.55555556,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.061474032,226.4153481,326.1234193,263.5952509,326.1234193,226.4153481,0,0,3.88762,0,0,0,99,2018,5.5,14284.20577,485.2724158,808.7873596,0,0,1386.988463,235.8259595,5,263.5952509,11545.47199,99,0.315374572,99,0.699047003,0.774113442,0.374600867,MG+AF8-PV2023,0.315374572,5,0,0,1,99,0,0,MG+AF8-PV2023,0.315374572,5,29923.22581,113.5195938,1,0,1,5,6.577435953,0,0,0,0,0,0,62.5281684,2738.733776,99,0.290209095,99,0.672393625,0.77024701,0.383942009,MG+AF8-PV2030,0.290209095,5,0,1,1,0.19653933,2.181614328,1,Grid+AF8-extension2030,0.19653933,1,2744.20827,1,1,0,1,0.459765944
0,0,0.16001,33.15926,+AC0-13.4178,0.034,169961,365.7580757,1058,9,0.16001,0.40247,2078,2.53333,5.03182,54.9036,9.27887,5.21087,5.21087,221,2216,39.41124,3267016.116,+AC0-1653222.143,2.58285407,2.58285407,5.20196,93.94444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.079151438,410.0586129,590.6389215,477.3947698,590.6389215,410.0586129,0,0,5.20196,0,0,0,99,2018,5.5,25869.98476,653.0638487,1088.439748,0,0,2511.961183,206.5807014,5,477.3947698,20909.89092,99,0.282448251,99,0.667915568,0.821878305,0.370094119,MG+AF8-PV2023,0.282448251,5,0,0,1,99,0,0,MG+AF8-PV2023,0.282448251,5,48802.7214,102.2271807,1,0,1,5,11.76901481,0,0,0,0,0,0,113.2441517,4960.093844,99,0.272322198,99,0.657229343,0.818011874,0.37932288,MG+AF8-PV2030,0.272322198,5,0,1,1,0.18208705,5.682171622,1,Grid+AF8-extension2030,0.18208705,1,4560.19183,1,1,0,1,0.832677586
0,0,0.04,33.15947,+AC0-13.50092,0.008,169990,4.003977872,1073,14,0.04,0.41057,2076,2.25,4.93287,62.22283,3.57115,3.56442,3.56442,221,2216,30.93655,3266335.88,+AC0-1663391.278,7.49509684,7.49509684,4.16027,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.073850774,4.488938786,6.46576338,5.226072154,6.46576338,4.488938786,0,0,4.16027,0,0,0,99,2018,5.5,283.200436,0,0,0,0,0,0,3,5.226072154,228.9019603,99,2.411924473,99,2.950774395,0.807632812,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,673.8175883,128.9338471,0,0,0,99,0,0,0,0,0,0,0,6.46576338,283.200436,99,2.030710266,99,2.563196869,0.80376638,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,567.3720937,1,0,1,3,0.151573772
0,0,0.04,33.15947,+AC0-13.64842,0.008,169991,6.348171064,1092,14,0.04,0.28711,2063,1.68333,4.83147,66.95508,1.28763,6.57726,6.57726,221,2216,17.79493,3265081.7,+AC0-1681432.422,16.17368511,16.17368511,6.81875,51.66666667,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.068576247,7.117060139,10.25124846,8.285760083,10.25124846,7.117060139,0,0,6.81875,0,0,0,99,2018,5.5,449.0046825,0,0,0,0,0,0,3,8.285760083,362.9162916,99,1.632179946,99,2.112271154,0.779141322,0.372785061,SA+AF8-PV2023,0.372785061,3,0,0,0,99,0,0,SA+AF8-PV2023,0.372785061,3,1075.046913,129.7463241,0,0,0,99,0,0,0,0,0,0,0,10.25124846,449.0046825,99,1.390318032,99,1.86643456,0.775274891,0.382080923,SA+AF8-PV2030,0.382080923,3,0,0,1,99,0,0,SA+AF8-PV2030,0.382080923,3,905.2177157,1,0,1,3,0.241829419
0,0,0.04,33.15947,+AC0-13.88676,0.008,169992,6.493881702,1069,9,0.04,0.35341,2049,1.13333,4.61811,56.06446,3.90199,4.02462,4.02462,221,2216,20.18608,3263026.186,+AC0-1710574.52,8.97769192,2.91638734,4.02372,79.44444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.058030786,7.280419218,10.48654709,8.475944528,10.48654709,7.280419218,0,0,4.02372,0,0,0,99,2018,5.5,459.3107625,0,0,0,0,0,0,3,8.475944528,371.2463703,99,1.60325077,99,2.078859658,0.75148798,0.375332152,SA+AF8-PV2023,0.375332152,3,0,0,0,99,0,0,SA+AF8-PV2023,0.375332152,3,1107.236612,130.632829,0,0,0,99,0,0,0,0,0,0,0,10.48654709,459.3107625,99,1.36676001,99,1.838470669,0.747621549,0.38469153,SA+AF8-PV2030,0.38469153,3,0,0,1,99,0,0,SA+AF8-PV2030,0.38469153,3,932.3222871,1,0,1,3,0.249070421
0,0,0.04,33.15947,+AC0-13.89093,0.008,169993,6.494268936,1062,9,0.04,0.10828,2049,1.03333,4.61811,55.96579,3.44428,3.60516,3.60516,221,2216,20.52886,3262989.932,+AC0-1711083.896,9.43842278,3.36802672,3.60427,79.44444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.058030786,7.280853353,10.48717241,8.476449953,10.48717241,7.280853353,0,0,3.60427,0,0,0,99,2018,5.5,459.3381516,0,0,0,0,0,0,3,8.476449953,371.2685079,99,1.603172548,99,2.078570393,0.7464601,0.375332152,SA+AF8-PV2023,0.375332152,3,0,0,0,99,0,0,SA+AF8-PV2023,0.375332152,3,1107.302637,130.632829,0,0,0,99,0,0,0,0,0,0,0,10.48717241,459.3381516,99,1.366695704,99,1.838195556,0.742593668,0.38469153,SA+AF8-PV2030,0.38469153,3,0,0,1,99,0,0,SA+AF8-PV2030,0.38469153,3,932.3778821,1,0,1,3,0.249085273
0,0,0.04,33.15947,+AC0-13.57342,0.008,169994,10.21069787,1108,9,0.04,0.5061,2072,1.58333,4.79403,72.05712,0.3679,0.12793,0.12793,221,2216,23.99449,3265721.132,+AC0-1672259.495,11.7621273,11.7621273,2.08194,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.066670478,11.44741534,16.48859172,13.32720747,16.48859172,11.44741534,0,0,2.08194,0,0,0,99,2018,5.5,722.2003173,0,0,0,0,0,0,3,13.32720747,583.7316872,99,1.121128745,99,1.564822658,0.774113442,0.371165821,SA+AF8-PV2023,0.371165821,3,0,0,0,99,0,0,SA+AF8-PV2023,0.371165821,3,1721.645367,129.1827542,0,0,0,99,0,0,0,0,0,0,0,16.48859172,722.2003173,99,0.969812938,99,1.411068637,0.77024701,0.380421305,SA+AF8-PV2030,0.380421305,3,0,0,1,99,0,0,SA+AF8-PV2030,0.380421305,3,1449.670584,1,0,1,3,0.387280307
0,0,0.04,33.15947,+AC0-13.75593,0.008,169995,11.15045957,1078,9,0.04,0.82523,2053,1.68333,4.69941,60.88129,0.71087,4.29536,4.29536,221,2216,13.6184,3264158.996,+AC0-1694578.339,5.49049423,5.49049423,4.68794,150.3333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.061957865,12.50100077,18.00615175,14.55380327,18.00615175,12.50100077,0,0,4.68794,0,0,0,99,2018,5.5,788.6694466,0,0,0,0,0,0,3,14.55380327,637.4565832,99,1.05141244,99,1.48856786,0.779141322,0.374600867,SA+AF8-PV2023,0.374600867,3,0,0,0,99,0,0,SA+AF8-PV2023,0.374600867,3,1897.500248,130.3783082,0,0,0,99,0,0,0,0,0,0,0,18.00615175,788.6694466,99,0.912715723,99,1.347621767,0.775274891,0.383942009,SA+AF8-PV2030,0.383942009,3,0,0,1,99,0,0,SA+AF8-PV2030,0.383942009,3,1597.745009,1,0,1,3,0.426838473
0,0,0.04,33.15947,+AC0-13.34342,0.008,169996,13.38033021,1054,8,0.04,0.40998,2084,2.5,4.87872,48.86453,4.09089,4.73966,4.73966,3862,12100,49.77893,3267659.952,+AC0-1644122.303,1.77920389,1.77920389,4.67731,167.8981482,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,2,3,5,3.3,1.06063919,0.071013758,15.00095285,21.60702478,17.46427512,21.60702478,15.00095285,0,0,4.67731,0,0,0,99,2018,5.5,946.3876854,0,0,0,0,0,0,3,17.46427512,764.9352503,99,0.919182883,99,1.351197912,0.820202512,0.369028589,SA+AF8-PV2023,0.369028589,3,0,0,0,99,0,0,SA+AF8-PV2023,0.369028589,3,2243.092278,128.4388996,0,0,0,99,0,0,0,0,0,0,0,21.60702478,946.3876854,99,0.803317707,99,1.233491609,0.816336081,0.378230779,SA+AF8-PV2030,0.378230779,3,0,0,1,99,0,0,SA+AF8-PV2030,0.378230779,3,1888.742568,1,0,1,3,0.504578634
0,0,0.04,33.15947,+AC0-13.68009,0.008,169997,14.61552936,1088,9,0.04,0.47032,2057,1.56667,4.91526,64.99898,1.39249,3.9106,3.9106,221,2216,15.76761,3264810.652,+AC0-1685305.101,13.87626287,13.87626287,3.8176,26,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.072923115,16.38575904,23.60166753,19.0764818,23.60166753,16.38575904,0,0,3.8176,0,0,0,99,2018,5.5,1033.753038,0,0,0,0,0,0,3,19.0764818,835.5499028,99,0.866360142,99,1.290241054,0.773275797,0.373872426,SA+AF8-PV2023,0.373872426,3,0,0,0,99,0,0,SA+AF8-PV2023,0.373872426,3,2482.322944,130.1247772,0,0,0,99,0,0,0,0,0,0,0,23.60166753,1033.753038,99,0.760209151,99,1.182378383,0.769409365,0.383195403,SA+AF8-PV2030,0.383195403,3,0,0,1,99,0,0,SA+AF8-PV2030,0.383195403,3,2090.181068,1,0,1,3,0.558393042
0,0,0.04,33.15947,+AC0-13.79676,0.008,169998,16.27812426,1113,9,0.04,0.22549,2050,1.43333,4.87426,59.04014,0.00788,0.09755,0.09755,221,2216,14.48334,3263806.603,+AC0-1699571.146,0.97503051,0.97503051,1.45224,73.72387566,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.07078215,18.24972707,26.28648387,21.24653398,26.28648387,18.24972707,0,0,1.45224,0,0,0,99,2018,5.5,1151.347994,0,0,0,0,0,0,3,21.24653398,930.5981883,99,0.805818701,99,1.224412625,0.766571621,0.375149064,SA+AF8-PV2023,0.375149064,3,0,0,0,99,0,0,SA+AF8-PV2023,0.375149064,3,2774.140941,130.5691057,0,0,0,99,0,0,0,0,0,0,0,26.28648387,1151.347994,99,0.71041136,99,1.127459682,0.76270519,0.384503875,SA+AF8-PV2030,0.384503875,3,0,0,1,99,0,0,SA+AF8-PV2030,0.384503875,3,2335.89948,1,0,1,3,0.624036853
0,0,0.08001,33.15947,+AC0-13.53051,0.017,169999,17.09682553,1102,14,0.08001,0.56305,2076,1.78333,4.80527,64.94733,0.32539,0.18192,0.18192,221,2216,28.03441,3266085.435,+AC0-1667010.043,9.235996,9.235996,2.25881,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.067240207,19.16758926,27.60855129,22.31511928,27.60855129,19.16758926,0,0,2.25881,0,0,0,99,2018,5.5,1209.254547,0,0,0,0,0,0,3,22.31511928,977.4022245,99,0.820632448,99,1.243339312,0.784169202,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,2877.174178,128.9338471,0,0,0,99,0,0,0,0,0,0,0,27.60855129,1209.254547,99,0.725287474,99,1.146687066,0.780302771,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,2422.656171,1,0,1,3,0.647213951
0,0,0.08001,33.15947,+AC0-13.92801,0.017,170000,17.25414213,1093,14,0.08001,0.20169,2052,0.71667,4.65126,55.24952,0.62739,0.52937,0.52937,221,2216,23.75646,3262666.788,+AC0-1715617.188,13.53926955,7.38826386,1.68582,370.25,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.059618172,19.34396001,27.86259163,22.52045206,27.86259163,19.34396001,0,0,1.68582,0,0,0,99,2018,5.5,1220.381513,0,0,0,0,0,0,3,22.52045206,986.3958002,99,0.817721612,99,1.235885926,0.730538814,0.374783421,SA+AF8-PV2023,0.374783421,3,0,0,0,99,0,0,SA+AF8-PV2023,0.374783421,3,2937.609325,130.4418454,0,0,0,99,0,0,0,0,0,0,0,27.86259163,1220.381513,99,0.723248269,99,1.140092677,0.726672382,0.384129115,SA+AF8-PV2030,0.384129115,3,0,0,1,99,0,0,SA+AF8-PV2030,0.384129115,3,2473.54415,1,0,1,3,0.660808703
0,0,0.04,33.15947,+AC0-13.51842,0.008,170001,20.57228426,1091,9,0.04,0.50846,2076,1.81667,4.86621,63.82828,1.66842,1.5173,1.5173,221,2216,29.21032,3266187.796,+AC0-1665531.977,8.52448284,8.52448284,2.80801,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.070364916,23.06399478,33.22084349,26.85135766,33.22084349,23.06399478,0,0,2.80801,0,0,0,99,2018,5.5,1455.072945,0,0,0,0,0,0,3,26.85135766,1176.089466,99,0.690751131,99,1.104125098,0.785845498,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,3462.048844,128.9338471,0,0,0,99,0,0,0,0,0,0,0,33.22084349,1455.072945,99,0.615083203,99,1.027254175,0.781979066,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,2915.135989,1,0,1,3,0.77878021
0,0,0.04,33.15947,+AC0-13.52676,0.008,170002,20.57475149,1102,9,0.04,0.56305,2076,1.78333,4.77806,64.59915,0.74204,0.59652,0.59652,221,2216,28.39782,3266117.212,+AC0-1666551.336,9.01573145,9.01573145,2.3629,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.065864578,23.06676084,33.22482766,26.85457794,33.22482766,23.06676084,0,0,2.3629,0,0,0,99,2018,5.5,1455.247452,0,0,0,0,0,0,3,26.85457794,1176.230514,99,0.690699553,99,1.104001312,0.784169202,0.370450665,SA+AF8-PV2023,0.370450665,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370450665,3,3462.464047,128.9338471,0,0,0,99,0,0,0,0,0,0,0,33.22482766,1455.247452,99,0.615040633,99,1.02713954,0.780302771,0.379688316,SA+AF8-PV2030,0.379688316,3,0,0,1,99,0,0,SA+AF8-PV2030,0.379688316,3,2915.485601,1,0,1,3,0.778873609
0,0,0.08001,33.15947,+AC0-13.28134,0.017,170003,22.52977447,1081,9,0.08001,0.49523,2073,2.41667,5.15407,44.38094,2.61667,2.63619,2.63619,3862,12100,50.07195,3268177.579,+AC0-1636525.537,5.43809922,5.43809922,2.7861,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.085898976,25.25857577,36.38186708,29.40631311,36.38186708,25.25857577,0,0,2.7861,0,0,0,99,2018,5.5,1593.525778,0,0,0,0,0,0,3,29.40631311,1287.996514,99,0.690147298,99,1.104444914,0.81601278,0.370986773,SA+AF8-PV2023,0.370986773,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370986773,3,3796.95601,129.1204374,0,0,0,99,0,0,0,0,0,0,0,36.38186708,1593.525778,99,0.617275756,99,1.030592708,0.812146348,0.380237793,SA+AF8-PV2030,0.380237793,3,0,0,1,99,0,0,SA+AF8-PV2030,0.380237793,3,3197.136612,1,0,1,3,0.854116834
0,0,0.04,33.15947,+AC0-13.42509,0.008,170043,39.53516851,1054,14,0.04,0.34813,2077,2.46667,5.00894,55.51023,8.92248,5.20402,5.20402,221,2216,38.64739,3266975.347,+AC0-1654114.227,3.02978123,3.02978123,5.18995,93.94444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.07791267,44.32365938,63.8427716,51.60209418,63.8427716,44.32365938,0,0,5.18995,0,0,0,99,2018,5.5,2796.313396,0,0,0,0,0,0,3,51.60209418,2260.171725,99,0.48152345,99,0.881175729,0.81852672,0.370272306,SA+AF8-PV2023,0.370272306,3,0,0,0,99,0,0,SA+AF8-PV2023,0.370272306,3,6650.053222,128.8717702,0,0,0,99,0,0,0,0,0,0,0,63.8427716,2796.313396,99,0.442145166,99,0.841151907,0.814660288,0.37950551,SA+AF8-PV2030,0.37950551,3,0,0,1,99,0,0,SA+AF8-PV2030,0.37950551,3,5599.519344,1,0,1,3,1.495914725
0,0,0.08001,33.15947,+AC0-13.74468,0.017,170044,46.66720085,1059,9,0.08001,0.19809,2053,1.61667,4.69876,61.43723,0.54016,4.66926,4.66926,221,2216,13.63586,3264255.899,+AC0-1693202.711,6.7344487,6.7344487,4.71545,109.5555556,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.061926014,52.3195219,75.35982664,60.91096571,75.35982664,52.3195219,0,0,4.71545,0,0,0,99,2018,5.5,3300.760407,0,0,0,0,0,0,3,60.91096571,2667.900298,99,0.472470263,99,0.867582435,0.775789737,0.374600867,SA+AF8-PV2023,0.374600867,3,0,0,0,99,0,0,SA+AF8-PV2023,0.374600867,3,7941.468658,130.3783082,0,0,0,99,0,0,0,0,0,0,0,75.35982664,3300.760407,99,0.436787841,99,0.831406576,0.771923306,0.383942009,SA+AF8-PV2030,0.383942009,3,0,0,1,99,0,0,SA+AF8-PV2030,0.383942009,3,6686.925035,1,0,1,3,1.786415764
0,0,0.12001,33.15975,+AC0-13.7587,0.025,170045,37.33375404,1090,9,0.12001,0.45322,2052,1.55,4.69941,60.7201,0.64352,4.00027,4.00027,221,2216,13.6016,3264162.402,+AC0-1694917.996,5.18414907,5.18414907,4.40139,160,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.061957865,41.85561007,60.28785059,48.7287639,60.28785059,41.85561007,0,0,4.40139,0,0,0,99,2018,5.5,2640.607856,0,0,0,0,0,0,3,48.7287639,2134.319859,99,0.543549541,99,0.943579598,0.772437649,0.374783421,SA+AF8-PV2023,0.374783421,3,0,0,0,99,0,0,SA+AF8-PV2023,0.374783421,3,6356.269885,130.4418454,0,0,0,99,0,0,0,0,0,0,0,60.28785059,2640.607856,99,0.49722605,99,0.896714193,0.768571218,0.384129115,SA+AF8-PV2030,0.384129115,3,0,0,1,99,0,0,SA+AF8-PV2030,0.384129115,3,5352.146064,1,0,1,3,1.429828815
0,0,0.08001,33.15989,+AC0-13.92176,0.017,170046,30.19475149,1080,9,0.08001,0.56728,2050,0.68333,4.47277,55.30507,0.06438,0.16365,0.16365,221,2216,23.16671,3262762.312,+AC0-1714853.169,12.84676053,6.70177261,1.54404,201.2638889,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.051302805,33.85193311,48.75953981,39.41079471,48.75953981,33.85193311,0,0,1.54404,0,0,0,99,2018,5.5,2135.667844,0,0,0,0,0,0,3,39.41079471,1726.192808,99,0.585796256,99,0.986923644,0.728862519,0.375149064,SA+AF8-PV2023,0.375149064,3,0,0,0,99,0,0,SA+AF8-PV2023,0.375149064,3,5145.83222,130.5691057,0,0,0,99,0,0,0,0,0,0,0,48.75953981,2135.667844,99,0.53106549,99,0.93144341,0.724996087,0.384503875,SA+AF8-PV2030,0.384503875,3,0,0,1,99,0,0,SA+AF8-PV2030,0.384503875,3,4332.925782,1,0,1,3,1.157543547
0,0,0.28002,33.16006,+AC0-13.61795,0.059,170047,155.4100102,1083,9,0.28002,0.33212,2066,1.66667,4.95265,68.90232,4.35627,4.47784,4.47784,221,2216,20.08921,3265400.579,+AC0-1677705.144,14.43529304,14.43529304,4.27098,151.9444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.07489847,174.2332363,250.961515,202.8442596,250.961515,174.2332363,0,0,4.27098,0,0,0,99,2018,5.5,10992.11436,0,0,0,0,0,0,5,202.8442596,8884.57857,99,0.351742945,99,0.739383867,0.778303677,0.372243746,MG+AF8-PV2023,0.351742945,5,0,0,0,99,0,0,MG+AF8-PV2023,0.351742945,5,25532.79791,125.8738993,0,0,0,99,0,0,0,0,0,0,0,250.961515,10992.11436,99,0.338012365,99,0.725593591,0.774437246,0.38152611,MG+AF8-PV2030,0.338012365,5,0,0,1,99,0,0,MG+AF8-PV2030,0.338012365,5,20465.47637,1,0,1,5,6.222785141
0,0,0.04,33.1603,+AC0-13.62092,0.008,170048,4.412399149,1083,9,0.04,0.33212,2066,1.66667,4.95265,68.6818,5.02307,4.70455,4.70455,221,2216,19.82973,3265398.636,+AC0-1678069.144,14.63192569,14.63192569,4.54603,151.9444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.07489847,4.946827958,7.12529633,5.759151789,7.12529633,4.946827958,0,0,4.54603,0,0,0,99,2018,5.5,312.0879793,0,0,0,0,0,0,3,5.759151789,252.2508484,99,2.217722338,99,2.740430926,0.778303677,0.372243746,SA+AF8-PV2023,0.372243746,3,0,0,0,99,0,0,SA+AF8-PV2023,0.372243746,3,746.1437377,129.5579219,0,0,0,99,0,0,0,0,0,0,0,7.12529633,312.0879793,99,1.871382636,99,2.388322608,0.774437246,0.38152611,SA+AF8-PV2030,0.38152611,3,0,0,1,99,0,0,SA+AF8-PV2030,0.38152611,3,628.2726098,1,0,1,3,0.167843379
